Machine_ID,Operating_Hours,Load_Percentage,Temperature,Vibration,Pressure,Power_Consumption,Last_Maintenance_Days,Breakdown_Count,Ambient_Temperature,Humidity,Failure_Flag
M_0810,13,96,77.57760882860111,2.7092892566467803,34.532828803418504,417.9539148671578,92,2,25,48,0
M_0811,12,83,89.81238548588803,3.697065274014387,23.58427495776872,497.923715056575,88,3,34,89,0
M_0812,11,50,70.21422555378533,2.7608336199309624,36.58641403888792,309.0723232656648,13,2,27,36,0
M_0813,11,75,80.98057696452909,1.71023441823494,34.46124857876813,390.61707528518997,43,0,26,46,0
M_0814,8,92,66.50613084844095,3.2669869855276508,31.358978425661686,458.11542598341,76,1,21,30,0
M_0815,12,59,73.63216725030571,3.2294032478314345,27.484215478628663,394.2339700106181,51,1,32,66,0
M_0816,13,79,85.89835536450434,1.9188628872023386,22.942169224080214,440.4943908486936,19,2,42,86,0
M_0817,15,99,77.19231667754974,3.7505361154353056,33.53522947067035,470.45955142995615,149,1,25,35,0
M_0818,20,67,87.89269862715636,3.698220836135479,43.74322467241944,411.60031415744015,122,1,24,55,1
M_0819,20,66,79.25302404227861,2.1300198075250916,30.72946267958429,425.44952604277705,24,2,39,31,0
M_0820,6,75,97.18739677200841,2.3403736989400885,20.869772946340497,404.59354667901005,26,2,20,88,0
M_0821,12,57,59.35086630780731,2.8579923869704733,32.287582450633735,414.8902940985158,173,1,37,61,0
M_0822,9,96,72.82806649939035,2.2411478689623623,34.30131485700598,505.13012174481355,156,0,34,86,0
M_0823,11,89,64.15466206707949,3.6403971849116776,25.410737840520312,396.80257536596764,120,1,42,77,0
M_0824,6,98,64.8375082554175,3.1489719493272097,26.77244036955302,382.342298102721,82,2,29,83,0
M_0825,10,61,64.9281630619396,1.9064428541117642,26.26310885626854,452.08771145098814,100,2,22,34,0
M_0826,6,76,76.6772582205122,2.17752908715071,27.343180665681555,357.85388338791034,157,1,24,66,0
M_0827,9,57,77.26300934821867,4.187719177166401,29.13918442860977,369.26392713673795,17,0,43,60,0
M_0828,7,74,79.27455924995117,4.535562377915415,25.695494457532487,369.58273530236886,68,3,32,41,0
M_0829,15,95,63.76939439855448,3.5387289760525085,23.820811293238876,387.206273877098,44,4,27,64,0
M_0830,10,53,71.7577518100171,2.788724744849686,30.871876928375087,389.3900267564971,61,0,41,59,0
M_0831,15,82,65.35705360243632,2.5600370875934235,29.086689800681498,434.95497948327534,123,2,40,77,0
M_0832,6,50,84.35881556271715,3.549699418311005,27.818791149415915,382.88191823706615,93,6,21,35,0
M_0833,11,68,66.29732449819026,3.075920534259487,30.415948583607573,436.97317346175936,74,1,28,44,0
M_0834,18,80,72.86287848004119,1.3899285525856233,22.39912147220778,443.20903524208916,153,3,36,44,0
M_0835,20,65,80.60306441323105,4.0318679825348305,31.3160146149838,367.32444003334797,67,1,37,45,0
M_0836,9,63,68.84371325502435,4.345803267362869,27.921558998552186,442.13530093492255,111,0,32,49,0
M_0837,18,97,81.93878444980653,3.737252532943198,31.197447340563897,446.67092414791443,2,1,20,42,0
M_0838,20,54,90.9607973553315,1.908388805371792,31.998245527094838,311.95317816845704,89,2,31,73,0
M_0839,13,90,76.89711728725526,2.3631735502766604,35.655756391430884,414.6740476436983,177,1,39,71,0
M_0840,10,75,84.01610914568407,1.1422801386422887,30.514772084944557,374.6795945849543,26,2,39,75,0
M_0841,20,77,54.26579111063617,4.596048491395556,35.33359415027163,465.1532490166221,99,1,40,60,1
M_0842,9,51,70.7094807315215,2.643261436740972,28.390434294349546,374.16969073632185,27,3,24,63,0
M_0843,17,99,76.84900816928977,5.333289321649783,28.629112433177884,333.0258422344665,89,2,27,58,0
M_0844,18,55,64.47034921599693,4.955230030907778,29.545359135881625,398.5091591665586,146,2,34,32,0
M_0845,7,58,77.07649335404092,2.0965735836310566,33.87062450339106,355.1513847950441,1,3,22,38,0
M_0846,9,82,85.5994055605915,2.2917322605969868,33.15479538511457,442.47926322689443,103,0,25,40,0
M_0847,9,90,56.204393719899784,3.4661903423471196,30.67535939930897,359.56937505591065,131,2,32,40,0
M_0848,16,74,63.109271341961524,1.2454578961337297,23.861323291977392,399.12467754058616,41,2,31,54,0
M_0849,10,97,76.84813270764185,2.561740882621438,33.06529587883163,477.2905213582082,165,2,38,51,0
M_0850,16,62,79.60419729440048,2.4618409987932717,25.692976826085143,454.9264311107068,51,5,37,71,0
M_0851,15,58,82.38080374909651,4.851165941946708,25.4205130310014,423.8919601644475,15,2,43,87,0
M_0852,13,62,76.10889478887768,3.1610178855044557,24.307574550311585,393.6211143723863,8,0,20,75,0
M_0853,11,80,79.61512405015809,2.7152330224628036,29.584156445989823,419.14482281055444,38,2,44,38,0
M_0854,11,90,84.03480708540681,2.3685152673146987,36.05862149235344,434.4491976362527,114,4,26,49,0
M_0855,13,60,70.85541898229674,3.894049597324794,25.173197278098932,350.6698818392256,83,0,31,88,0
M_0856,20,53,68.91413913993578,2.5032891760695914,38.39287976587044,442.566862196192,56,1,29,50,0
M_0857,19,83,73.31493369065132,2.9497170256375,34.54905111226786,344.915297372146,175,3,31,39,1
M_0858,16,87,76.99487942277413,2.3608764775280355,22.67698968374688,428.6225967506138,103,1,30,51,0
M_0859,17,95,68.41726556798682,1.4824628679846057,28.086124089108395,344.65547977251794,138,0,23,58,0
M_0860,18,53,71.06242683526789,2.0039648722973364,24.798748665045974,498.13981216853074,102,1,38,38,0
M_0861,13,87,78.97701770507295,2.4980282926353063,33.32477728867858,438.1670812468519,78,1,25,34,0
M_0862,23,68,76.57750781029715,2.7367451697363707,25.059183261647952,322.1987360607023,177,2,44,69,0
M_0863,6,55,73.14662877184242,2.780576074076493,21.8944026147191,399.95366868849237,169,0,28,40,0
M_0864,20,83,57.58930689937351,2.9110802994812377,28.37137111631456,373.9288977957682,83,1,39,30,0
M_0865,13,67,74.9649200799146,2.5113123698489908,35.846970368481294,368.0136535109318,30,1,29,82,0
M_0866,16,62,65.29996032490958,4.349126348168406,29.037418880787232,407.3551763234209,5,2,24,71,0
M_0867,17,90,84.830827052059,3.947984119856982,31.99221931678341,353.60031251657506,119,4,32,30,0
M_0868,17,72,71.91278846721492,2.8648907328091617,32.186155487735206,438.07328824922183,31,2,28,87,0
M_0869,9,68,65.0376794377748,3.2542582797409962,22.438622036294625,435.2327043499671,23,0,21,83,0
M_0870,21,94,74.3845672611995,2.627911758547045,25.50312936422673,417.57123874709924,48,2,37,68,0
M_0871,9,60,87.70699585092191,0.15651470794822453,30.032320935987986,399.02477357295675,109,1,40,89,0
M_0872,10,50,81.30815849144619,3.020493012926025,27.21322508172306,432.9909142972491,40,1,20,75,0
M_0873,10,73,77.19917150605934,3.305614361251216,38.52227275197079,439.5692753038992,6,0,43,34,0
M_0874,13,56,61.73904940953143,1.3873382419597726,23.85838802459555,422.7458868370841,38,1,40,78,0
M_0875,15,74,91.21600099766322,3.4994110691946028,25.45369948383575,334.40629884098814,169,1,31,51,0
M_0876,22,70,68.78372825964097,2.719423322055191,31.45272129739873,360.5806943065497,100,1,29,55,0
M_0877,14,64,84.33783912872343,3.337933720634662,26.860533311083554,386.59695392539436,27,2,21,82,0
M_0878,19,50,71.74637121648585,2.7496013526299143,15.540837005248967,326.21045510751514,69,1,28,35,0
M_0879,13,61,83.37507872483239,4.250954474226849,39.67340614706909,411.2001566665765,57,1,21,61,0
M_0880,14,56,88.06874095875274,3.2262288205840868,24.628473068867564,470.55026036618085,17,3,42,77,0
M_0881,16,64,81.48137269907534,4.002416458672007,32.80446361340903,462.5845183379796,71,2,43,40,0
M_0882,6,70,82.5585495975994,4.0847261421749455,23.733044143879226,436.98130720024375,47,1,41,39,0
M_0883,19,68,74.01561013844368,1.8804442739115894,25.68482546458505,436.3855966935777,79,4,33,76,0
M_0884,10,78,70.6603385792719,2.260983129978852,21.88533498659381,510.76477654816904,110,1,30,68,0
M_0885,19,74,76.3829868978581,3.451610682726256,26.2940329986846,442.1931916089181,13,1,42,84,0
M_0886,9,82,71.60085494230783,2.6344627162418277,26.778590912757252,446.28178433941736,139,1,30,63,0
M_0887,6,98,99.67203710812493,2.761393230743704,29.337171613275515,328.05426528319225,124,0,36,60,0
M_0888,13,81,65.07641713509486,4.286564822170609,28.137155788117752,466.6409397178134,109,1,23,41,0
M_0889,20,98,85.02085216590409,2.6896336218079298,22.79240086518086,419.9248675152781,90,0,32,80,0
M_0890,20,84,80.17196834539014,2.031070651751418,27.380500858280367,396.0107827283661,86,1,26,73,0
M_0891,14,93,77.29872208123938,2.166199998364405,37.235053333874035,383.6180937965881,92,1,35,45,0
M_0892,14,87,89.7988609991384,5.182356501192701,36.64195272705906,372.57022816653773,24,3,20,67,1
M_0893,15,75,77.98377452601179,2.821780519614763,32.27843514457345,462.8388439180448,73,2,32,32,0
M_0894,14,60,68.65093080257584,1.6357522447820896,33.31549623370086,398.5820535371313,4,0,20,31,0
M_0895,8,84,77.91730377253408,1.2305414046834056,40.30411400567673,374.4160720564876,113,1,30,81,0
M_0896,16,57,73.16821731094771,2.3753633573258863,32.85623829794249,361.42265976349427,46,2,25,34,0
M_0897,11,95,80.03284668816649,2.8034778805726166,33.22094930268776,408.52993972314283,18,2,39,40,0
M_0898,7,63,83.13073631629499,3.9491737064276724,22.17708486943229,382.0195147891109,43,6,22,87,0
M_0899,12,59,66.4091205763593,3.852345166461767,24.436847193809307,370.61222237501727,161,1,31,54,0
M_0900,23,51,86.95336118002815,2.993653578927165,29.836548414993985,330.8922015362265,93,2,24,64,1
M_0901,7,95,72.45100155131541,2.545831413840411,25.962788874628764,447.96786797522486,103,4,28,64,0
M_0902,22,58,79.43613922682178,3.33960185342169,25.010223564884143,393.0988362275117,124,0,31,51,0
M_0903,16,52,81.17030170320696,1.251253923863612,25.587704758838758,345.73806714879896,10,0,29,66,0
M_0904,17,70,78.67388690630631,4.981080893929217,22.882146789094364,386.4381929333558,73,1,38,51,0
M_0905,12,75,73.9089148234743,3.654105595856611,26.04307756958974,427.45660279828087,31,3,24,84,0
M_0906,11,57,70.11402418007336,3.8669902197282724,31.697177774054495,401.4420435801656,156,0,24,40,0
M_0907,6,97,72.31005492696659,1.9258466181233893,38.981619632423424,409.54968738853046,60,0,28,61,0
M_0908,22,51,90.65171932528877,4.282648641296596,33.98491091356809,402.1274128995155,131,1,39,64,1
M_0909,16,55,66.3413356287094,2.539982838973705,33.18077742519718,336.15721117794595,118,0,36,60,0
M_0910,23,77,67.80756662037034,2.047441877181437,21.88233307800797,447.42542716317655,14,1,29,74,0
M_0911,22,78,67.36851176856285,2.9608276293937803,30.596483525110084,314.5876919809034,143,2,40,82,0
M_0912,12,75,76.35753879917665,2.937444914011626,29.6652004835143,423.0768287305721,2,2,20,37,0
M_0913,22,74,59.75294550012194,1.9214629274880033,31.453705484755893,430.77854607477224,24,2,41,49,0
M_0914,14,61,61.46440143865607,2.105062646458635,28.196562652612705,389.0078148110409,64,2,35,71,0
M_0915,22,54,72.39045167040742,2.02676822467195,38.31038370507334,417.67112619027785,100,0,34,63,0
M_0916,13,83,62.12224554701763,2.0362849321431753,30.263877581489112,386.143226537989,114,1,42,33,0
M_0917,22,97,62.93728690717198,2.6119020929003995,30.751116774684363,418.27476015455574,24,0,36,47,0
M_0918,12,86,62.197315906370605,1.611014863827542,20.187798875765747,449.64612717594525,155,2,39,80,0
M_0919,6,64,66.53388290866671,2.3086255025860645,29.466621590278393,360.39367868073316,165,2,44,33,0
M_0920,18,93,82.31246506670406,4.045134548384269,35.74629675015317,433.69824294761514,91,2,32,49,0
M_0921,22,85,84.55707956121083,3.8233094521041835,32.777878040705176,484.61990011940554,167,1,20,87,0
M_0922,18,64,94.19000893218606,1.9501207591072454,19.22204530128446,413.22826312671805,26,3,44,38,0
M_0923,21,92,93.82361858513478,3.9582049172942337,27.75162463426888,374.8447887789294,65,2,27,45,0
M_0924,13,97,82.86312709880447,1.033560730863951,38.659497336815015,513.1616419542768,120,2,24,55,0
M_0925,23,72,85.27677674801032,5.429144322012153,29.246796398592377,404.43531195223784,4,3,25,67,1
M_0926,6,55,76.31102090685918,4.300313192135592,31.612079913555636,411.5764951901439,157,2,42,54,0
M_0927,19,95,80.19864852012269,2.4402680878598932,38.095046436436505,412.61871047668035,1,0,39,33,0
M_0928,20,99,94.43603048183171,3.38242656173511,29.22692929226547,422.39316637996404,50,1,33,70,0
M_0929,23,93,78.7121286805683,1.599080671890871,33.95514929978952,383.0562527275507,110,1,41,88,0
M_0930,7,92,86.53238578545239,3.0604427899258133,32.056979385791806,409.49954303520855,139,1,42,74,0
M_0931,22,94,65.65648391421489,2.8163369674975334,33.12574431755196,447.60918717183847,74,0,30,70,0
M_0932,23,70,68.33761275741773,2.1652366106076046,31.896078284167352,381.3299489382622,62,0,25,67,0
M_0933,11,72,78.12069597794968,2.5314425136741407,27.26185060742607,379.00030114366524,81,0,30,82,0
M_0934,9,92,76.49931670063391,2.433012524190573,27.76101224288665,385.3957762265674,164,2,32,48,0
M_0935,6,65,68.80065812595103,1.8682632806823647,25.727119098158376,345.1113591007909,56,5,31,43,0
M_0936,13,96,99.07377583931219,2.1418527541033368,21.801454405648556,365.8580269074216,111,2,41,50,0
M_0937,12,64,76.72594103914867,1.5581555740002875,36.222649553383214,363.82100381799523,21,1,21,44,0
M_0938,8,74,70.57274947815338,3.8573307655606177,30.050414834406048,399.9738738165986,141,2,40,32,0
M_0939,15,85,76.5161882736063,2.067887253543731,35.97080091262229,441.80728278528835,9,1,22,66,0
M_0940,15,60,75.25426702611635,1.7779791284298458,37.82686337292325,472.6857048439736,139,3,42,82,0
M_0941,19,64,76.87802547891089,3.841504679815997,30.26708740454772,402.8594308595932,70,0,23,79,0
M_0942,7,53,59.06282984648967,3.36962035433933,23.432554341546876,422.8234875714354,129,0,36,75,0
M_0943,6,70,87.91946696566866,3.8045010559489594,29.01905927073767,412.1696902953848,118,0,41,45,0
M_0944,23,62,88.48829420439151,3.9160832241966546,26.644281966184394,295.32805223966704,56,1,25,43,0
M_0945,12,71,89.70320772036486,4.937454896938424,20.099247704725062,342.60545440698627,31,2,26,38,0
M_0946,13,68,78.25431758536298,2.8439602333068157,27.491355475355608,438.06321455823695,37,0,34,76,0
M_0947,6,83,81.62481060164515,1.5423923210044925,29.642313939677436,442.924258595979,175,1,30,36,0
M_0948,8,63,66.3377305199275,3.2710378007621252,26.783378021176727,441.7804012559985,91,0,43,43,0
M_0949,13,53,83.3289932859739,2.330995377120183,26.142274565242566,391.10940077683057,114,0,22,35,0
M_0950,20,97,77.51787706893938,2.0424947166844594,23.612320889335226,300.2582769699513,128,2,25,50,0
M_0951,10,95,70.39593384360758,3.0999251722172407,30.97961074177139,348.5737507160414,175,1,21,44,0
M_0952,8,76,83.6474469164084,3.8657527330095895,39.346346416081204,356.2246077176419,122,2,33,81,0
M_0953,6,78,84.03449036091101,2.1640051584037168,36.39311944025574,431.4384289545356,69,2,28,37,0
M_0954,20,96,75.60608835674932,4.274388087331719,33.268134439934826,382.1314451791702,36,1,37,63,0
M_0955,13,77,79.38382580128403,2.010386040997184,33.37704559465521,484.5200254065209,32,1,38,69,0
M_0956,7,84,64.6828298806644,2.7560967786745367,29.336784278704375,473.3819168930379,64,1,31,30,0
M_0957,8,57,87.43183437214358,3.386307881780868,20.977434103564796,483.6849223110431,170,1,32,61,0
M_0958,19,65,66.01186811965098,2.612100791315942,28.152841552696504,354.1743503178389,48,0,31,87,0
M_0959,19,91,67.94574351920824,1.2239976610614631,25.153611563339247,424.54456060707855,81,3,31,78,0
M_0960,16,85,75.62315645430537,3.927407491788805,30.77348374672662,376.1237955531065,158,0,37,80,0
M_0961,21,79,86.14516284218459,2.376535659643973,36.166073519693775,416.39359091166455,149,2,28,34,1
M_0962,9,67,86.13948633215661,3.744898449393693,39.8670479512423,359.719312862802,60,1,36,59,0
M_0963,10,51,74.95175378094869,1.735855864972338,30.32310515590266,461.30781837757274,141,5,40,51,0
M_0964,19,98,82.73013362253812,1.9065634179035882,21.66421831411322,360.65342248980573,1,1,35,49,0
M_0965,21,62,58.10941550671104,3.862433409555357,30.313380250809892,302.63804876644514,65,2,36,45,0
M_0966,23,53,67.80680009870447,3.3405080927420236,30.44928081456691,501.6890407871581,33,1,40,36,0
M_0967,12,75,68.01049560536399,2.5614142893153233,33.39421935263099,422.1248339783965,38,1,43,36,0
M_0968,15,74,87.52212909759818,3.3550315981708376,29.904022247995847,346.5436617790936,25,1,27,79,0
M_0969,12,79,81.54654162908008,2.045960864455642,30.3325913698034,391.88644424654314,154,1,30,79,0
M_0970,6,60,76.84652775904601,3.1102591174889094,26.839696210564707,371.1571452641558,59,1,43,31,0
M_0971,21,56,77.81735063829375,3.1285539233900654,28.440490084455607,400.287072340222,161,0,21,76,0
M_0972,9,80,90.68339276030125,2.626218394808971,32.56616213407592,440.13904179574104,101,1,27,43,0
M_0973,23,93,73.29820333493448,2.1647142944092415,19.957581419282498,432.28895464518155,127,1,31,60,0
M_0974,7,59,61.859326914659604,3.0702485782147937,28.413557171680875,412.6864510254257,41,2,40,79,0
M_0975,6,88,85.87195184395304,2.945018856699102,33.439499839979554,400.26265566547545,158,0,20,70,0
M_0976,20,62,76.8183903720506,2.5341779210803907,38.20364470502767,453.9335378764005,57,2,42,43,0
M_0977,10,80,84.53671678165782,1.9661855298192499,28.008317779348815,303.7270890831553,177,2,32,34,0
M_0978,16,56,74.55235192613492,3.0124770493354673,35.926848904118934,362.5533653369781,48,1,41,40,0
M_0979,15,98,66.61310476296107,2.536677635163394,38.450119227089715,351.0668583371916,72,1,40,69,0
M_0980,7,91,79.02821721082977,1.9653423795630667,28.07308799468661,450.3128886501446,177,3,36,34,0
M_0981,8,91,75.10175070741431,3.0435298107581112,27.2089573358409,363.04536921607644,175,3,33,58,0
M_0982,17,85,76.8494228287441,4.608305472055386,29.08962764954037,335.7022303854776,56,1,33,40,0
M_0983,10,69,91.16570494117417,2.6331723340929223,29.590241074684524,427.46637730584666,65,2,35,34,0
M_0984,10,53,64.012975226153,4.497776541242023,35.4541133392776,354.5626209545137,12,0,36,78,0
M_0985,11,56,77.85918660475983,5.1143317147300955,26.13137410245202,382.4636758745821,69,3,25,83,0
M_0986,14,50,66.81003309841323,2.046581097622325,37.69032718052735,519.0571950440849,134,1,26,61,0
M_0987,7,93,49.09454026879942,3.0090442081989646,25.996212236368912,439.3569277001737,89,2,20,65,0
M_0988,17,94,74.51034810977777,5.10373191781631,23.677875401912182,389.44796962926625,25,0,44,44,0
M_0989,8,91,75.31022936999807,2.878920038590956,32.6188860577934,393.94359370279085,1,1,34,48,0
M_0990,17,96,81.23522102950758,3.0368121457654,36.15280214434603,445.3743793110736,160,1,39,51,0
M_0991,22,62,72.82459251416056,1.3299945256251082,30.893277405064563,433.14352150523155,131,2,40,63,0
M_0992,15,71,60.109996448760285,2.468338099680332,32.17542198983137,403.7799744725469,49,1,37,85,0
M_0993,19,70,66.77568422745136,3.555588684668937,39.77148619012656,405.1779971119712,147,1,32,46,0
M_0994,22,71,88.16958836686703,5.42928264295125,36.223263907676504,326.0075759781014,60,3,43,41,1
M_0995,23,77,66.63372070709369,2.8039931665283095,30.154627088912495,315.49947249655315,157,2,21,54,0
M_0996,22,58,90.83225529692507,1.3373736777486451,27.844265584090312,391.1588862113248,178,1,38,85,1
M_0997,19,75,85.49984292571384,1.594750809226691,35.47529433240693,368.3357407326928,2,3,34,46,1
M_0998,14,58,71.82219395663931,2.9642103140617033,34.146419567129435,429.3039517170182,73,2,31,39,0
M_0999,13,64,67.70920836897301,4.177206798052249,32.09288341330041,409.8589871902813,145,0,34,57,0
M_1000,7,59,85.47912969130579,3.6373536828753954,28.36493157003256,361.36128032528103,110,0,44,86,0
